representation,condition,replicate,finite,bounded,before_linear_target_score,after_linear_target_score,delta_linear_target_score,before_linear_max_score,after_linear_max_score,delta_linear_max_score,before_linear_target_p,after_linear_target_p,before_linear_max_p,after_linear_max_p,before_linear_decision,after_linear_decision,linear_decision_agree,before_nonlinear_target_score,after_nonlinear_target_score,delta_nonlinear_target_score,before_nonlinear_max_score,after_nonlinear_max_score,delta_nonlinear_max_score,before_nonlinear_target_p,after_nonlinear_target_p,before_nonlinear_max_p,after_nonlinear_max_p,before_nonlinear_decision,after_nonlinear_decision,nonlinear_decision_agree,before_combined_target_score,after_combined_target_score,delta_combined_target_score,before_combined_max_score,after_combined_max_score,delta_combined_max_score,before_combined_target_p,after_combined_target_p,before_combined_max_p,after_combined_max_p,before_combined_decision,after_combined_decision,combined_decision_agree,after_combined_or_expected,after_combined_or_match
R3,common_pair,2,True,True,0.5795702139559846,0.5702488812894592,-0.009321332666525461,0.5795702139559846,0.5702488812894592,-0.009321332666525461,0.0005,0.0005,0.0005,0.0005,True,True,True,0.06673326877681947,0.16720942356327237,0.1004761547864529,0.06673326877681947,0.16720942356327237,0.1004761547864529,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5795702139559846,0.5702488812894592,-0.009321332666525461,0.5795702139559846,0.5702488812894592,-0.009321332666525461,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,common_pair,2,True,True,0.5795702139559846,0.5725054272386306,-0.007064786717353999,0.5795702139559846,0.5725054272386306,-0.007064786717353999,0.0005,0.0005,0.0005,0.0005,True,True,True,0.12387264511331145,0.1680960515111638,0.044223406397852355,0.12387264511331145,0.1680960515111638,0.044223406397852355,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5795702139559846,0.5725054272386306,-0.007064786717353999,0.5795702139559846,0.5725054272386306,-0.007064786717353999,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,direct_linear,2,True,True,0.5947212050407175,0.5947212050407176,1.1102230246251565e-16,0.5947212050407175,0.5947212050407176,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.13938597033757658,0.17151642725119365,0.03213045691361707,0.13938597033757658,0.17151642725119365,0.03213045691361707,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5947212050407175,0.5947212050407176,1.1102230246251565e-16,0.5947212050407175,0.5947212050407176,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,direct_linear,2,True,True,0.5947212050407175,0.5947212050407175,0.0,0.5947212050407175,0.5947212050407175,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,0.11255805791714435,0.16907011657395446,0.05651205865681011,0.11255805791714435,0.16907011657395446,0.05651205865681011,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5947212050407175,0.5947212050407175,0.0,0.5947212050407175,0.5947212050407175,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,direct_linear,2,True,True,0.5947212050407175,0.5954076755463936,0.0006864705056761622,0.5947212050407175,0.5954076755463936,0.0006864705056761622,0.0005,0.0005,0.0005,0.0005,True,True,True,0.13023529803426434,0.18674976762223058,0.05651446958796624,0.13023529803426434,0.18674976762223058,0.05651446958796624,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5947212050407175,0.5954076755463936,0.0006864705056761622,0.5947212050407175,0.5954076755463936,0.0006864705056761622,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,direct_linear,2,True,True,0.5947212050407175,0.5916400425409468,-0.00308116249977064,0.5947212050407175,0.5916400425409468,-0.00308116249977064,0.0005,0.0005,0.0005,0.0005,True,True,True,0.15571885031325003,0.20273868188270688,0.047019831569456855,0.15571885031325003,0.20273868188270688,0.047019831569456855,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5947212050407175,0.5916400425409468,-0.00308116249977064,0.5947212050407175,0.5916400425409468,-0.00308116249977064,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,global_common,2,True,True,0.4007392638729227,0.4007392638729227,0.0,0.5208368117399557,0.5208368117399554,-2.220446049250313e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.08809292717336337,0.1138109007164168,0.025717973543053427,0.12060387806339583,0.19209935440107495,0.07149547633767912,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4007392638729227,0.4007392638729227,0.0,0.5208368117399557,0.5208368117399554,-2.220446049250313e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,global_common,2,True,True,0.4007392638729227,0.4007392638729227,0.0,0.5208368117399557,0.5208368117399556,-1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.08796329495746226,0.10135858961828202,0.013395294660819762,0.1345417989664085,0.18457177300382901,0.050029974037420516,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4007392638729227,0.4007392638729227,0.0,0.5208368117399557,0.5208368117399556,-1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,global_common,2,True,True,0.4007392638729227,0.401459982849821,0.0007207189768982936,0.5208368117399557,0.5210922543197436,0.0002554425797879345,0.0005,0.0005,0.0005,0.0005,True,True,True,0.054432299063902505,0.08217141618242452,0.027739117118522012,0.11850386709064861,0.16429705220609983,0.04579318511545122,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4007392638729227,0.401459982849821,0.0007207189768982936,0.5208368117399557,0.5210922543197436,0.0002554425797879345,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,global_common,2,True,True,0.4007392638729227,0.39835568078324607,-0.002383583089676622,0.5208368117399557,0.5215384755989204,0.0007016638589647517,0.0005,0.0005,0.0005,0.0005,True,True,True,0.06442534783715491,0.08788399959925536,0.02345865176210045,0.1610454808234916,0.17593650029689728,0.014891019473405681,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4007392638729227,0.39835568078324607,-0.002383583089676622,0.5208368117399557,0.5215384755989204,0.0007016638589647517,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,nonlinear_square,2,True,True,0.06064467028317814,0.06064467028317816,2.0816681711721685e-17,0.13160834567400903,0.131608345674009,-2.7755575615628914e-17,1.0,1.0,0.489,0.489,False,False,True,0.07482031228961186,0.08442177926779411,0.009601466978182246,0.07482031228961186,0.08442177926779411,0.009601466978182246,0.0005,0.0005,0.0005,0.0005,True,True,True,0.07482031228961186,0.08442177926779411,0.009601466978182246,0.13160834567400903,0.131608345674009,-2.7755575615628914e-17,1.0,0.999,0.489,0.489,False,False,True,True,False
R2,nonlinear_square,2,True,True,0.06064467028317814,0.06064467028317814,0.0,0.13160834567400903,0.13160834567400898,-5.551115123125783e-17,1.0,1.0,0.5165,0.5165,False,False,True,0.04844330972243413,0.051464403080179924,0.003021093357745794,0.04844330972243413,0.051464403080179924,0.003021093357745794,0.0005,0.0005,0.0005,0.0005,True,True,True,0.06064467028317814,0.06064467028317814,0.0,0.13160834567400903,0.13160834567400898,-5.551115123125783e-17,1.0,1.0,0.5165,0.5165,False,False,True,True,False
R3,nonlinear_square,2,True,True,0.06064467028317814,0.06026679939782731,-0.00037787088535082974,0.13160834567400903,0.1342106840188742,0.002602338344865174,1.0,1.0,0.509,0.4595,False,False,True,0.07769330167103018,0.09519211124505572,0.01749880957402554,0.07769330167103018,0.09519211124505572,0.01749880957402554,0.0005,0.0005,0.0005,0.0005,True,True,True,0.07769330167103018,0.09519211124505572,0.01749880957402554,0.13160834567400903,0.1342106840188742,0.002602338344865174,1.0,0.984,0.509,0.4595,False,False,True,True,False
R4,nonlinear_square,2,True,True,0.06064467028317814,0.06282665583945496,0.0021819855562768206,0.13160834567400903,0.13121633668489657,-0.00039200898911245785,1.0,1.0,0.4915,0.4995,False,False,True,0.05474460034679971,0.06029724115258631,0.005552640805786602,0.05474460034679971,0.06029724115258631,0.005552640805786602,0.0005,0.0005,0.0005,0.0005,True,True,True,0.06064467028317814,0.06282665583945496,0.0021819855562768206,0.13160834567400903,0.13121633668489657,-0.00039200898911245785,1.0,1.0,0.4915,0.4995,False,False,True,True,False
R1,nonlinear_tanh,2,True,True,0.4851933327409969,0.48519333274099685,-5.551115123125783e-17,0.4851933327409969,0.48519333274099685,-5.551115123125783e-17,0.0005,0.0005,0.0005,0.0005,True,True,True,0.12085292377165263,0.151008710331649,0.030155786559996373,0.12085292377165263,0.151008710331649,0.030155786559996373,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4851933327409969,0.48519333274099685,-5.551115123125783e-17,0.4851933327409969,0.48519333274099685,-5.551115123125783e-17,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,nonlinear_tanh,2,True,True,0.4851933327409969,0.4851933327409969,0.0,0.4851933327409969,0.4851933327409969,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,0.11181149986234293,0.15153527647302056,0.039723776610677636,0.11181149986234293,0.15153527647302056,0.039723776610677636,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4851933327409969,0.4851933327409969,0.0,0.4851933327409969,0.4851933327409969,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,nonlinear_tanh,2,True,True,0.4851933327409969,0.4838830607966109,-0.0013102719443859878,0.4851933327409969,0.4838830607966109,-0.0013102719443859878,0.0005,0.0005,0.0005,0.0005,True,True,True,0.12009143869467932,0.1560720228721644,0.03598058417748508,0.12009143869467932,0.1560720228721644,0.03598058417748508,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4851933327409969,0.4838830607966109,-0.0013102719443859878,0.4851933327409969,0.4838830607966109,-0.0013102719443859878,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,nonlinear_tanh,2,True,True,0.4851933327409969,0.49119406158753687,0.00600072884653996,0.4851933327409969,0.49119406158753687,0.00600072884653996,0.0005,0.0005,0.0005,0.0005,True,True,True,0.1558537627161715,0.1772242614414879,0.021370498725316406,0.1558537627161715,0.1772242614414879,0.021370498725316406,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4851933327409969,0.49119406158753687,0.00600072884653996,0.4851933327409969,0.49119406158753687,0.00600072884653996,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,null,2,True,True,0.1451332284127632,0.14513322841276316,-2.7755575615628914e-17,0.15005668950207207,0.15005668950207207,0.0,0.2535,0.2535,0.179,0.179,False,False,True,0.017655487416980867,0.01748430256542446,-0.00017118485155640656,0.01822591955658175,0.018994146563942958,0.0007682270073612087,0.2885,0.3035,0.251,0.201,False,False,True,0.1451332284127632,0.14513322841276316,-2.7755575615628914e-17,0.15005668950207207,0.15005668950207207,0.0,0.2535,0.2535,0.179,0.179,False,False,True,False,True
R2,null,2,True,True,0.1451332284127632,0.1451332284127632,0.0,0.15005668950207207,0.15005668950207207,0.0,0.2905,0.2905,0.226,0.226,False,False,True,0.018404960164741666,0.018748188288450682,0.00034322812370901623,0.018404960164741666,0.01921710707454005,0.0008121469097983822,0.258,0.238,0.258,0.2145,False,False,True,0.1451332284127632,0.1451332284127632,0.0,0.15005668950207207,0.15005668950207207,0.0,0.2905,0.2905,0.226,0.226,False,False,True,False,True
R3,null,2,True,True,0.1451332284127632,0.1482308890459509,0.003097660633187699,0.15005668950207207,0.1482308890459509,-0.001825800456121185,0.28,0.2305,0.2075,0.2305,False,False,True,0.01452004285674601,0.015042868240102774,0.0005228253833567641,0.022128824572587587,0.025213452890159603,0.0030846283175720163,0.618,0.5615,0.0755,0.03,False,True,False,0.1451332284127632,0.1482308890459509,0.003097660633187699,0.15005668950207207,0.1482308890459509,-0.001825800456121185,0.28,0.2305,0.2075,0.2305,False,False,True,True,False
R4,null,2,True,True,0.1451332284127632,0.1443957236433519,-0.0007375047694112846,0.15005668950207207,0.14887340198064666,-0.001183287521425408,0.262,0.272,0.201,0.216,False,False,True,0.015289205156367952,0.015520903901160366,0.00023169874479241417,0.016576245391316486,0.017709461279929936,0.00113321588861345,0.514,0.4905,0.378,0.2795,False,False,True,0.1451332284127632,0.1443957236433519,-0.0007375047694112846,0.15005668950207207,0.14887340198064666,-0.001183287521425408,0.262,0.272,0.201,0.216,False,False,True,False,True
R1,common_pair,3,True,True,0.572951829474913,0.5729518294749129,-1.1102230246251565e-16,0.572951829474913,0.5729518294749129,-1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.1521190900379057,0.22374533846979916,0.07162624843189347,0.1521190900379057,0.22374533846979916,0.07162624843189347,0.0005,0.0005,0.0005,0.0005,True,True,True,0.572951829474913,0.5729518294749129,-1.1102230246251565e-16,0.572951829474913,0.5729518294749129,-1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,common_pair,3,True,True,0.572951829474913,0.5729518294749129,-1.1102230246251565e-16,0.572951829474913,0.5729518294749129,-1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.15529141817666547,0.20302985184854086,0.047738433671875385,0.15529141817666547,0.20302985184854086,0.047738433671875385,0.0005,0.0005,0.0005,0.0005,True,True,True,0.572951829474913,0.5729518294749129,-1.1102230246251565e-16,0.572951829474913,0.5729518294749129,-1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,common_pair,3,True,True,0.572951829474913,0.5702499326174539,-0.0027018968574590296,0.572951829474913,0.5702499326174539,-0.0027018968574590296,0.0005,0.0005,0.0005,0.0005,True,True,True,0.08030964657069975,0.1635872266857797,0.08327758011507996,0.08030964657069975,0.1635872266857797,0.08327758011507996,0.0005,0.0005,0.0005,0.0005,True,True,True,0.572951829474913,0.5702499326174539,-0.0027018968574590296,0.572951829474913,0.5702499326174539,-0.0027018968574590296,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,common_pair,3,True,True,0.572951829474913,0.5718387611836583,-0.0011130682912546819,0.572951829474913,0.5718387611836583,-0.0011130682912546819,0.0005,0.0005,0.0005,0.0005,True,True,True,0.1250600024731522,0.1685581475068446,0.043498145033692426,0.1250600024731522,0.1685581475068446,0.043498145033692426,0.0005,0.0005,0.0005,0.0005,True,True,True,0.572951829474913,0.5718387611836583,-0.0011130682912546819,0.572951829474913,0.5718387611836583,-0.0011130682912546819,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,direct_linear,3,True,True,0.6171799586059742,0.6171799586059743,1.1102230246251565e-16,0.6171799586059742,0.6171799586059743,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.16962625252544164,0.20779679300132073,0.03817054047587909,0.16962625252544164,0.20779679300132073,0.03817054047587909,0.0005,0.0005,0.0005,0.0005,True,True,True,0.6171799586059742,0.6171799586059743,1.1102230246251565e-16,0.6171799586059742,0.6171799586059743,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,direct_linear,3,True,True,0.6171799586059742,0.6171799586059743,1.1102230246251565e-16,0.6171799586059742,0.6171799586059743,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.1370808507022364,0.21065585765484612,0.07357500695260971,0.1370808507022364,0.21065585765484612,0.07357500695260971,0.0005,0.0005,0.0005,0.0005,True,True,True,0.6171799586059742,0.6171799586059743,1.1102230246251565e-16,0.6171799586059742,0.6171799586059743,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,direct_linear,3,True,True,0.6171799586059742,0.612108630847438,-0.005071327758536137,0.6171799586059742,0.612108630847438,-0.005071327758536137,0.0005,0.0005,0.0005,0.0005,True,True,True,0.16060430917418902,0.2101748876380675,0.04957057846387847,0.16060430917418902,0.2101748876380675,0.04957057846387847,0.0005,0.0005,0.0005,0.0005,True,True,True,0.6171799586059742,0.612108630847438,-0.005071327758536137,0.6171799586059742,0.612108630847438,-0.005071327758536137,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,direct_linear,3,True,True,0.6171799586059742,0.6100950154380734,-0.007084943167900759,0.6171799586059742,0.6100950154380734,-0.007084943167900759,0.0005,0.0005,0.0005,0.0005,True,True,True,0.18060147884105376,0.2315765484941651,0.05097506965311133,0.18060147884105376,0.2315765484941651,0.05097506965311133,0.0005,0.0005,0.0005,0.0005,True,True,True,0.6171799586059742,0.6100950154380734,-0.007084943167900759,0.6171799586059742,0.6100950154380734,-0.007084943167900759,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,global_common,3,True,True,0.3984798361004333,0.3984798361004333,0.0,0.4931659775969398,0.4931659775969397,-1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.06916240770374985,0.09088015223309576,0.02171774452934591,0.10037058855672484,0.14049306670428863,0.040122478147563784,0.0005,0.0005,0.0005,0.0005,True,True,True,0.3984798361004333,0.3984798361004333,0.0,0.4931659775969398,0.4931659775969397,-1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,global_common,3,True,True,0.3984798361004333,0.3984798361004333,0.0,0.4931659775969398,0.49316597759693964,-1.6653345369377348e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.06191537042077008,0.07230772284762249,0.010392352426852408,0.09362757403778163,0.1313468440032924,0.03771926996551078,0.0005,0.0005,0.0005,0.0005,True,True,True,0.3984798361004333,0.3984798361004333,0.0,0.4931659775969398,0.49316597759693964,-1.6653345369377348e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,global_common,3,True,True,0.3984798361004333,0.3866835372967928,-0.011796298803640526,0.4931659775969398,0.4852080100938437,-0.00795796750309613,0.0005,0.0005,0.0005,0.0005,True,True,True,0.040020683277406495,0.06489079521618885,0.02487011193878235,0.08129999805507872,0.1175660911454901,0.036266093090411386,0.0005,0.0005,0.0005,0.0005,True,True,True,0.3984798361004333,0.3866835372967928,-0.011796298803640526,0.4931659775969398,0.4852080100938437,-0.00795796750309613,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,global_common,3,True,True,0.3984798361004333,0.3914160582993818,-0.007063777801051496,0.4931659775969398,0.4864621657746006,-0.006703811822339201,0.0005,0.0005,0.0005,0.0005,True,True,True,0.048872093485833865,0.07217699689044693,0.023304903404613067,0.13354768774780418,0.15406015804120973,0.020512470293405555,0.0005,0.0005,0.0005,0.0005,True,True,True,0.3984798361004333,0.3914160582993818,-0.007063777801051496,0.4931659775969398,0.4864621657746006,-0.006703811822339201,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,nonlinear_square,3,True,True,0.14619818231222784,0.14619818231222786,2.7755575615628914e-17,0.14619818231222784,0.14619818231222786,2.7755575615628914e-17,0.24,0.24,0.24,0.24,False,False,True,0.08316796384255833,0.10378058532888518,0.02061262148632685,0.08316796384255833,0.10378058532888518,0.02061262148632685,0.0005,0.0005,0.0005,0.0005,True,True,True,0.14619818231222784,0.14619818231222786,2.7755575615628914e-17,0.14619818231222784,0.14619818231222786,2.7755575615628914e-17,0.24,0.24,0.24,0.24,False,False,True,True,False
R2,nonlinear_square,3,True,True,0.14619818231222784,0.14619818231222786,2.7755575615628914e-17,0.14619818231222784,0.14619818231222786,2.7755575615628914e-17,0.27,0.27,0.27,0.27,False,False,True,0.05311707037329072,0.06069733925074643,0.007580268877455706,0.05311707037329072,0.06069733925074643,0.007580268877455706,0.0005,0.0005,0.0005,0.0005,True,True,True,0.14619818231222784,0.14619818231222786,2.7755575615628914e-17,0.14619818231222784,0.14619818231222786,2.7755575615628914e-17,0.27,0.27,0.27,0.27,False,False,True,True,False
R3,nonlinear_square,3,True,True,0.14619818231222784,0.12172998360535567,-0.02446819870687217,0.14619818231222784,0.12172998360535567,-0.02446819870687217,0.2575,0.691,0.2575,0.691,False,False,True,0.08679803466183549,0.11104091776447311,0.024242883102637627,0.08679803466183549,0.11104091776447311,0.024242883102637627,0.0005,0.0005,0.0005,0.0005,True,True,True,0.14619818231222784,0.12172998360535567,-0.02446819870687217,0.14619818231222784,0.12172998360535567,-0.02446819870687217,0.2575,0.691,0.2575,0.691,False,False,True,True,False
R4,nonlinear_square,3,True,True,0.14619818231222784,0.145994693592465,-0.00020348871976283434,0.14619818231222784,0.145994693592465,-0.00020348871976283434,0.249,0.2545,0.249,0.2545,False,False,True,0.052981922271338,0.06276430045048775,0.009782378179149752,0.052981922271338,0.06276430045048775,0.009782378179149752,0.0005,0.0005,0.0005,0.0005,True,True,True,0.14619818231222784,0.145994693592465,-0.00020348871976283434,0.14619818231222784,0.145994693592465,-0.00020348871976283434,0.249,0.2545,0.249,0.2545,False,False,True,True,False
R1,nonlinear_tanh,3,True,True,0.5032366875768178,0.5032366875768179,1.1102230246251565e-16,0.5032366875768178,0.5032366875768179,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.11801907694899935,0.130247327833649,0.012228250884649655,0.11801907694899935,0.130247327833649,0.012228250884649655,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5032366875768178,0.5032366875768179,1.1102230246251565e-16,0.5032366875768178,0.5032366875768179,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,nonlinear_tanh,3,True,True,0.5032366875768178,0.5032366875768178,0.0,0.5032366875768178,0.5032366875768178,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,0.10100735428464806,0.13297700712784435,0.03196965284319629,0.10100735428464806,0.13297700712784435,0.03196965284319629,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5032366875768178,0.5032366875768178,0.0,0.5032366875768178,0.5032366875768178,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,nonlinear_tanh,3,True,True,0.5032366875768178,0.503266028574466,2.9340997648175104e-05,0.5032366875768178,0.503266028574466,2.9340997648175104e-05,0.0005,0.0005,0.0005,0.0005,True,True,True,0.10507617263515753,0.1402802686546145,0.035204096019456954,0.10507617263515753,0.1402802686546145,0.035204096019456954,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5032366875768178,0.503266028574466,2.9340997648175104e-05,0.5032366875768178,0.503266028574466,2.9340997648175104e-05,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,nonlinear_tanh,3,True,True,0.5032366875768178,0.5036776853628726,0.00044099778605477535,0.5032366875768178,0.5036776853628726,0.00044099778605477535,0.0005,0.0005,0.0005,0.0005,True,True,True,0.12620072445294514,0.15037347449292865,0.02417275003998351,0.12620072445294514,0.15037347449292865,0.02417275003998351,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5032366875768178,0.5036776853628726,0.00044099778605477535,0.5032366875768178,0.5036776853628726,0.00044099778605477535,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,null,3,True,True,0.09931897589271496,0.09931897589271493,-2.7755575615628914e-17,0.12118145021696036,0.12118145021696035,-1.3877787807814457e-17,0.968,0.968,0.699,0.699,False,False,True,0.006564401799914203,0.006715270539688075,0.00015086873977387255,0.013765988404150118,0.0152670422501531,0.0015010538460029817,1.0,1.0,0.7165,0.5375,False,False,True,0.09931897589271496,0.09931897589271493,-2.7755575615628914e-17,0.12118145021696036,0.12118145021696035,-1.3877787807814457e-17,0.968,0.968,0.699,0.699,False,False,True,False,True
R2,null,3,True,True,0.09931897589271496,0.09931897589271496,0.0,0.12118145021696036,0.12118145021696036,0.0,0.977,0.977,0.71,0.71,False,False,True,0.00774107778641675,0.007582180960462214,-0.00015889682595453605,0.01597995633385834,0.01696455951514982,0.000984603181291479,1.0,1.0,0.4655,0.368,False,False,True,0.09931897589271496,0.09931897589271496,0.0,0.12118145021696036,0.12118145021696036,0.0,0.977,0.977,0.71,0.71,False,False,True,False,True
R3,null,3,True,True,0.09931897589271496,0.09816117978472212,-0.0011577961079928395,0.12118145021696036,0.12434540286018268,0.0031639526432223203,0.9695,0.9735,0.7035,0.648,False,False,True,0.006935226857588233,0.006849937166968587,-8.528969061964622e-05,0.011842074007738804,0.011788346536794206,-5.37274709445975e-05,1.0,1.0,0.915,0.92,False,False,True,0.09931897589271496,0.09816117978472212,-0.0011577961079928395,0.12118145021696036,0.12434540286018268,0.0031639526432223203,0.9695,0.9735,0.7035,0.648,False,False,True,False,True
R4,null,3,True,True,0.09931897589271496,0.10219820552800352,0.002879229635288555,0.12118145021696036,0.12854838700221677,0.007366936785256406,0.977,0.9615,0.7115,0.5525,False,False,True,0.0062434098347390115,0.00634679172359355,0.0001033818888545382,0.01500402155538051,0.014026241469264516,-0.0009777800861159938,1.0,1.0,0.547,0.663,False,False,True,0.09931897589271496,0.10219820552800352,0.002879229635288555,0.12118145021696036,0.12854838700221677,0.007366936785256406,0.977,0.9615,0.7115,0.5525,False,False,True,False,True
R1,common_pair,4,True,True,0.5239310467860011,0.5239310467860011,0.0,0.5239310467860011,0.5239310467860011,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,0.1348945783806557,0.18886845319528922,0.05397387481463353,0.1348945783806557,0.18886845319528922,0.05397387481463353,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5239310467860011,0.5239310467860011,0.0,0.5239310467860011,0.5239310467860011,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,common_pair,4,True,True,0.5239310467860011,0.523931046786001,-1.1102230246251565e-16,0.5239310467860011,0.523931046786001,-1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.14445792899983423,0.18366814262774195,0.03921021362790772,0.14445792899983423,0.18366814262774195,0.03921021362790772,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5239310467860011,0.523931046786001,-1.1102230246251565e-16,0.5239310467860011,0.523931046786001,-1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,common_pair,4,True,True,0.5239310467860011,0.5218144832885946,-0.0021165634974065206,0.5239310467860011,0.5218144832885946,-0.0021165634974065206,0.0005,0.0005,0.0005,0.0005,True,True,True,0.06777882094063083,0.14901824488755397,0.08123942394692314,0.06777882094063083,0.14901824488755397,0.08123942394692314,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5239310467860011,0.5218144832885946,-0.0021165634974065206,0.5239310467860011,0.5218144832885946,-0.0021165634974065206,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,common_pair,4,True,True,0.5239310467860011,0.5202586316765577,-0.0036724151094433832,0.5239310467860011,0.5202586316765577,-0.0036724151094433832,0.0005,0.0005,0.0005,0.0005,True,True,True,0.11574545985229498,0.1484585785811369,0.03271311872884192,0.11574545985229498,0.1484585785811369,0.03271311872884192,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5239310467860011,0.5202586316765577,-0.0036724151094433832,0.5239310467860011,0.5202586316765577,-0.0036724151094433832,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,direct_linear,4,True,True,0.6661394117129579,0.6661394117129579,0.0,0.6661394117129579,0.6661394117129579,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,0.2042206297754101,0.25401345582361456,0.04979282604820445,0.2042206297754101,0.25401345582361456,0.04979282604820445,0.0005,0.0005,0.0005,0.0005,True,True,True,0.6661394117129579,0.6661394117129579,0.0,0.6661394117129579,0.6661394117129579,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,direct_linear,4,True,True,0.6661394117129579,0.666139411712958,1.1102230246251565e-16,0.6661394117129579,0.666139411712958,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.18158818257613757,0.24953980018951918,0.06795161761338162,0.18158818257613757,0.24953980018951918,0.06795161761338162,0.0005,0.0005,0.0005,0.0005,True,True,True,0.6661394117129579,0.666139411712958,1.1102230246251565e-16,0.6661394117129579,0.666139411712958,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
