iteration,representation,condition,target_linear_p,target_nonlinear_p,target_combined_p,target_linear_significant,target_nonlinear_significant,target_combined_significant,finite,bounded
1,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
1,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
1,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
1,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
1,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
1,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
1,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
1,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
1,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
1,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
1,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
1,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
1,R1,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
1,R2,nonlinear_square,0.999,0.003,0.999,False,True,False,True,True
1,R3,nonlinear_square,0.9635,0.0005,0.65,False,True,False,True,True
1,R4,nonlinear_square,0.881,0.0005,0.881,False,True,False,True,True
1,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
1,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
1,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
1,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
1,R1,null,0.709,0.9595,0.709,False,False,False,True,True
1,R2,null,0.9995,0.7105,0.9995,False,False,False,True,True
1,R3,null,1.0,1.0,1.0,False,False,False,True,True
1,R4,null,0.1145,0.312,0.1145,False,False,False,True,True
2,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
2,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
2,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
2,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
2,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
2,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
2,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
2,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
2,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
2,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
2,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
2,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
2,R1,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
2,R2,nonlinear_square,1.0,0.0015,1.0,False,True,False,True,True
2,R3,nonlinear_square,1.0,0.0005,0.967,False,True,False,True,True
2,R4,nonlinear_square,0.895,0.0005,0.895,False,True,False,True,True
2,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
2,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
2,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
2,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
2,R1,null,0.9965,0.9995,0.9965,False,False,False,True,True
2,R2,null,0.933,0.971,0.933,False,False,False,True,True
2,R3,null,1.0,0.9945,1.0,False,False,False,True,True
2,R4,null,0.999,1.0,0.999,False,False,False,True,True
3,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
3,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
3,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
3,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
3,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
3,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
3,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
3,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
3,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
3,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
3,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
3,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
3,R1,nonlinear_square,0.173,0.0005,0.173,False,True,False,True,True
3,R2,nonlinear_square,1.0,0.0005,0.9995,False,True,False,True,True
3,R3,nonlinear_square,0.8705,0.0005,0.8705,False,True,False,True,True
3,R4,nonlinear_square,0.2025,0.0005,0.2025,False,True,False,True,True
3,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
3,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
3,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
3,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
3,R1,null,1.0,0.7715,1.0,False,False,False,True,True
3,R2,null,1.0,0.959,1.0,False,False,False,True,True
3,R3,null,1.0,1.0,1.0,False,False,False,True,True
3,R4,null,0.9995,1.0,0.9995,False,False,False,True,True
4,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
4,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
4,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
4,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
4,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
4,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
4,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
4,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
4,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
4,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
4,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
4,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
4,R1,nonlinear_square,1.0,0.0005,0.9965,False,True,False,True,True
4,R2,nonlinear_square,0.9835,0.0005,0.9835,False,True,False,True,True
4,R3,nonlinear_square,0.3405,0.0005,0.2295,False,True,False,True,True
4,R4,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
4,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
4,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
4,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
4,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
4,R1,null,0.9915,1.0,0.9915,False,False,False,True,True
4,R2,null,0.124,0.076,0.124,False,False,False,True,True
4,R3,null,0.9805,0.857,0.9805,False,False,False,True,True
4,R4,null,0.999,1.0,0.999,False,False,False,True,True
5,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
5,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
5,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
5,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
5,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
5,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
5,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
5,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
5,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
5,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
5,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
5,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
5,R1,nonlinear_square,0.8545,0.0005,0.8545,False,True,False,True,True
5,R2,nonlinear_square,1.0,0.001,1.0,False,True,False,True,True
5,R3,nonlinear_square,0.947,0.0005,0.8895,False,True,False,True,True
5,R4,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
5,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
5,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
5,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
5,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
5,R1,null,1.0,1.0,1.0,False,False,False,True,True
5,R2,null,0.6285,0.487,0.6285,False,False,False,True,True
5,R3,null,1.0,1.0,1.0,False,False,False,True,True
5,R4,null,1.0,0.706,1.0,False,False,False,True,True
6,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
6,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
6,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
6,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
6,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
6,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
6,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
6,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
6,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
6,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
6,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
6,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
6,R1,nonlinear_square,1.0,0.0005,0.0505,False,True,False,True,True
6,R2,nonlinear_square,0.8315,0.0015,0.8315,False,True,False,True,True
6,R3,nonlinear_square,1.0,0.0005,0.8945,False,True,False,True,True
6,R4,nonlinear_square,0.999,0.0005,0.999,False,True,False,True,True
6,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
6,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
6,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
6,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
6,R1,null,1.0,1.0,1.0,False,False,False,True,True
6,R2,null,1.0,1.0,1.0,False,False,False,True,True
6,R3,null,1.0,1.0,1.0,False,False,False,True,True
6,R4,null,1.0,0.841,1.0,False,False,False,True,True
7,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
7,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
7,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
7,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
7,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
7,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
7,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
7,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
7,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
7,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
7,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
7,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
7,R1,nonlinear_square,1.0,0.0005,0.999,False,True,False,True,True
7,R2,nonlinear_square,0.999,0.0005,0.999,False,True,False,True,True
7,R3,nonlinear_square,0.033,0.0005,0.033,True,True,True,True,True
7,R4,nonlinear_square,0.2735,0.0005,0.2735,False,True,False,True,True
7,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
7,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
7,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
7,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
7,R1,null,0.979,0.9995,0.979,False,False,False,True,True
7,R2,null,0.8865,1.0,0.8865,False,False,False,True,True
7,R3,null,0.866,0.9965,0.866,False,False,False,True,True
7,R4,null,1.0,1.0,1.0,False,False,False,True,True
8,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
8,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
8,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
8,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
8,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
8,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
8,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
8,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
8,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
8,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
8,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
8,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
8,R1,nonlinear_square,1.0,0.0005,0.665,False,True,False,True,True
8,R2,nonlinear_square,0.9995,0.0015,0.9995,False,True,False,True,True
8,R3,nonlinear_square,1.0,0.0005,0.978,False,True,False,True,True
8,R4,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
8,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
8,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
8,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
8,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
8,R1,null,1.0,1.0,1.0,False,False,False,True,True
8,R2,null,1.0,1.0,1.0,False,False,False,True,True
8,R3,null,1.0,0.819,1.0,False,False,False,True,True
8,R4,null,1.0,1.0,1.0,False,False,False,True,True
9,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
9,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
9,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
9,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
9,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
9,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
9,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
9,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
9,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
9,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
9,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
9,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
9,R1,nonlinear_square,0.0395,0.0005,0.0395,True,True,True,True,True
9,R2,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
9,R3,nonlinear_square,0.997,0.0005,0.905,False,True,False,True,True
9,R4,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
9,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
9,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
9,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
9,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
9,R1,null,1.0,1.0,1.0,False,False,False,True,True
9,R2,null,0.8115,1.0,0.8115,False,False,False,True,True
9,R3,null,0.891,0.94,0.891,False,False,False,True,True
9,R4,null,1.0,1.0,1.0,False,False,False,True,True
10,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
10,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
10,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
10,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
10,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
10,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
10,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
10,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
10,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
10,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
10,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
10,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
10,R1,nonlinear_square,1.0,0.0005,0.998,False,True,False,True,True
10,R2,nonlinear_square,0.843,0.0005,0.843,False,True,False,True,True
10,R3,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
10,R4,nonlinear_square,0.539,0.0005,0.539,False,True,False,True,True
10,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
10,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
10,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
10,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
10,R1,null,0.3605,0.445,0.3605,False,False,False,True,True
10,R2,null,0.9775,1.0,0.9775,False,False,False,True,True
10,R3,null,1.0,1.0,1.0,False,False,False,True,True
10,R4,null,1.0,1.0,1.0,False,False,False,True,True
11,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
11,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
11,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
11,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
11,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
11,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
11,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
11,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
11,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
11,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
11,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
11,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
11,R1,nonlinear_square,1.0,0.0005,0.999,False,True,False,True,True
11,R2,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
11,R3,nonlinear_square,1.0,0.0005,0.8115,False,True,False,True,True
11,R4,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
11,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
11,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
11,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
11,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
11,R1,null,1.0,0.998,1.0,False,False,False,True,True
11,R2,null,1.0,1.0,1.0,False,False,False,True,True
11,R3,null,1.0,0.3635,1.0,False,False,False,True,True
11,R4,null,1.0,0.9975,1.0,False,False,False,True,True
12,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
12,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
12,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
12,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
12,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
12,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
12,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
12,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
12,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
12,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
12,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
12,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
12,R1,nonlinear_square,1.0,0.0005,0.9405,False,True,False,True,True
12,R2,nonlinear_square,0.9995,0.0005,0.9995,False,True,False,True,True
12,R3,nonlinear_square,0.6155,0.0005,0.6155,False,True,False,True,True
12,R4,nonlinear_square,0.9835,0.0005,0.9835,False,True,False,True,True
12,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
12,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
12,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
12,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
12,R1,null,0.9695,1.0,0.9695,False,False,False,True,True
12,R2,null,0.8345,0.995,0.8345,False,False,False,True,True
12,R3,null,1.0,0.988,1.0,False,False,False,True,True
12,R4,null,1.0,0.972,1.0,False,False,False,True,True
13,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
13,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
13,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
13,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
13,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
13,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
13,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
13,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
13,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
13,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
13,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
13,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
13,R1,nonlinear_square,0.9945,0.0005,0.951,False,True,False,True,True
13,R2,nonlinear_square,0.263,0.0005,0.263,False,True,False,True,True
13,R3,nonlinear_square,0.9995,0.0005,0.9735,False,True,False,True,True
13,R4,nonlinear_square,0.31,0.0005,0.31,False,True,False,True,True
13,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
13,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
13,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
13,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
13,R1,null,1.0,1.0,1.0,False,False,False,True,True
13,R2,null,1.0,1.0,1.0,False,False,False,True,True
13,R3,null,0.722,0.998,0.722,False,False,False,True,True
13,R4,null,0.9765,1.0,0.9765,False,False,False,True,True
14,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
14,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
14,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
14,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
14,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
14,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
14,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
14,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
14,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
14,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
14,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
14,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
14,R1,nonlinear_square,1.0,0.0005,0.3565,False,True,False,True,True
14,R2,nonlinear_square,0.043,0.0005,0.043,True,True,True,True,True
14,R3,nonlinear_square,1.0,0.0005,0.681,False,True,False,True,True
14,R4,nonlinear_square,0.0165,0.0005,0.0165,True,True,True,True,True
14,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
14,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
14,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
14,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
14,R1,null,1.0,0.9895,1.0,False,False,False,True,True
14,R2,null,1.0,1.0,1.0,False,False,False,True,True
14,R3,null,1.0,0.992,1.0,False,False,False,True,True
14,R4,null,1.0,1.0,1.0,False,False,False,True,True
15,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
15,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
15,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
15,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
15,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
15,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
15,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
15,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
15,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
15,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
15,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
15,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
15,R1,nonlinear_square,0.999,0.0005,0.999,False,True,False,True,True
15,R2,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
15,R3,nonlinear_square,0.321,0.0005,0.321,False,True,False,True,True
15,R4,nonlinear_square,0.9795,0.002,0.9795,False,True,False,True,True
15,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
15,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
15,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
15,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
15,R1,null,0.9905,0.9965,0.9905,False,False,False,True,True
15,R2,null,0.978,1.0,0.978,False,False,False,True,True
15,R3,null,1.0,1.0,1.0,False,False,False,True,True
15,R4,null,1.0,1.0,1.0,False,False,False,True,True
16,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
16,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
16,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
16,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
16,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
16,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
16,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
16,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
16,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
16,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
16,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
16,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
16,R1,nonlinear_square,1.0,0.0005,0.932,False,True,False,True,True
16,R2,nonlinear_square,0.978,0.0005,0.978,False,True,False,True,True
16,R3,nonlinear_square,1.0,0.0005,0.8405,False,True,False,True,True
16,R4,nonlinear_square,0.0195,0.0005,0.0195,True,True,True,True,True
16,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
16,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
16,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
16,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
16,R1,null,1.0,1.0,1.0,False,False,False,True,True
16,R2,null,1.0,1.0,1.0,False,False,False,True,True
16,R3,null,0.991,1.0,0.991,False,False,False,True,True
16,R4,null,1.0,1.0,1.0,False,False,False,True,True
17,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
17,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
17,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
17,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
17,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
17,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
17,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
17,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
17,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
17,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
17,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
